no,lng,lat,sites
5731,-73.936296,40.634709,
5732,-73.938593,40.656123,
5733,-73.93829,40.653327,
5734,-73.938081,40.651376,
5735,-73.937893,40.6496342,
5736,-73.9378029,40.6486703,
5737,-73.921005,40.654918,
5738,-73.920293,40.655381,
5739,-73.919578,40.655842,
5740,-73.918863,40.656305,
5741,-73.918147,40.656766,
5742,-73.91727,40.657333,
5743,-73.916475,40.65785,
5744,-73.917482,40.669393,
5745,-73.917306,40.668708,
5746,-73.916658,40.666188,
5747,-73.916267,40.664654,
5748,-73.915875,40.663116,
5749,-73.915477,40.661574,
5750,-73.915086,40.660041,
5751,-73.914692,40.658503,
5752,-73.9171634,40.6695286,
5753,-73.9171094,40.6698309,
5754,-73.916942,40.671607,
5755,-73.916773,40.67339,
5756,-73.9166855,40.6742906,
5757,-73.916617,40.67506,
5758,-73.916544,40.675838,
5759,-73.9164683,40.6766913,
5760,-73.916354,40.677824,
5761,-73.916393,40.678906,
5762,-73.91654,40.679637,
5763,-73.916977,40.681834,
5764,-73.917122,40.682568,
5765,-73.91727,40.6833229,
5766,-73.9174143,40.6840406,
5767,-73.9175587,40.6847706,
5768,-73.9177206,40.6855289,
5769,-73.9178503,40.6862345,
5770,-73.917996,40.686965,
5771,-73.918046,40.687213,
5772,-73.9994308,40.6650428,
5773,-73.9956084,40.6626725,
5774,-73.991217,40.660019,
5775,-73.989013,40.658691,
5776,-73.921233,40.585878,
5777,-73.921985,40.586516,
5778,-73.92351,40.587885,
5779,-73.92377,40.588119,
5780,-73.924023,40.588347,
5781,-73.924529,40.588867,
5782,-74.0000482,40.6784121,
5783,-73.9980607,40.6778628,
5784,-74.006645,40.599978,
5785,-73.9528538,40.7140639,
5786,-73.9517608,40.7150489,
5787,-73.9514451,40.7152848,
5788,-73.9501755,40.7162036,
5789,-73.9497643,40.7164744,
5790,-73.9489846,40.7169685,
5791,-73.9482647,40.7174432,
5792,-73.9476863,40.7178128,
5793,-73.9467338,40.718414,
5794,-73.9463575,40.718662,
5795,-73.9427682,40.7207974,
5796,-73.9418934,40.7213129,
5797,-73.941028,40.7219144,
5798,-73.93914,40.723078,
5799,-73.9533056,40.7141758,
5800,-73.9527027,40.7147262,
5801,-73.9521044,40.7152642,
5802,-73.9518355,40.7154811,
5803,-73.95118,40.716036,
5804,-73.9498387,40.7169262,
5805,-73.9486574,40.7176768,
5806,-73.9483301,40.7178728,
5807,-73.9471503,40.7185765,
5808,-73.9467812,40.7187967,
5809,-73.9428319,40.7211524,
5810,-73.9419561,40.7216556,
5811,-73.941089,40.722274,
5812,-73.9402304,40.722879,
5813,-73.9393179,40.7233689,
5814,-73.9389354,40.7235905,
5815,-73.938426,40.7238529,
5816,-73.935398,40.725907,
5817,-73.9325128,40.7279096,
5818,-73.997078,40.696311,
5819,-73.996413,40.696131,
5820,-73.9955395,40.6958921,
5821,-73.9939772,40.6954648,
5822,-73.993079,40.6952191,
5823,-73.9920972,40.6949448,
5824,-73.9906918,40.6948306,
5825,-74.0016082,40.6751067,
5826,-74.0006787,40.6748459,
5827,-73.998077,40.674115,
5828,-73.9498349,40.7052222,
5829,-73.947981,40.705442,
5830,-73.946265,40.705604,
5831,-73.9446832,40.7057417,
5832,-73.941282,40.706049,
5833,-73.939598,40.70621,
5834,-73.939037,40.706265,
5835,-73.9356665,40.7065855,
5836,-73.933791,40.707067,
5837,-73.9338945,40.6787794,
5838,-73.9339674,40.6779901,
5839,-73.925137,40.588474,
5840,-73.922639,40.586096,
5841,-73.9400386,40.5852432,
5842,-73.9397968,40.5839221,
5843,-73.950258,40.648104,
5844,-73.950125,40.646847,
5845,-73.9499329,40.6450718,
5846,-73.949859,40.644389,
5847,-73.949486,40.640886,
5848,-73.949383,40.639928,
5849,-73.949233,40.638548,
5850,-73.948984,40.636209,
5851,-73.9488477,40.6339506,
5852,-73.948537,40.630185,
5853,-73.948324,40.629057,
5854,-73.947874,40.626666,
5855,-73.9474226,40.6242895,
5856,-73.946968,40.621885,
5857,-73.946514,40.619494,
5858,-73.946067,40.617104,
5859,-73.945737,40.615363,
5860,-73.945075,40.611887,
5861,-73.944205,40.607285,
5862,-73.943766,40.604961,
5863,-73.943316,40.602575,
5864,-73.942889,40.600318,
5865,-73.942789,40.599795,
5866,-73.942484,40.598201,
5867,-73.942032,40.595809,
5868,-73.941631,40.593691,
5869,-73.941233,40.591572,
5870,-73.940835,40.58945,
5871,-73.940405,40.587196,
5872,-73.940352,40.586936,
5873,-74.004624,40.6471328,
5874,-74.005199,40.6465762,
5875,-74.0057826,40.6460166,
5876,-74.0063661,40.6454569,
5877,-74.0069512,40.6448977,
5878,-74.0081183,40.6437784,
5879,-74.009281,40.642657,
5880,-74.009863,40.642097,
5881,-74.010447,40.641535,
5882,-74.011029,40.640976,
5883,-74.011611,40.640416,
5884,-74.012195,40.639855,
5885,-74.012776,40.639295,
5886,-74.013961,40.638153,
5887,-74.014567,40.637571,
5888,-74.015146,40.637014,
5889,-74.0157254,40.6364675,
5890,-74.0163117,40.6359059,
5891,-74.0170054,40.6352161,
5892,-74.017497,40.6347813,
5893,-74.01796,40.633728,
5894,-74.018245,40.633034,
5895,-74.01853,40.632334,
5896,-74.018895,40.631444,
5897,-74.019063,40.631039,
5898,-74.019259,40.63056,
5899,-74.019359,40.63031,
5900,-74.01955,40.629855,
5901,-74.01966,40.629576,
5902,-74.019829,40.629168,
5903,-74.019958,40.628838,
5904,-74.020277,40.628062,
5905,-74.0206019,40.6272739,
5906,-74.020894,40.626543,
5907,-74.021194,40.625816,
5908,-74.021495,40.625084,
5909,-74.0217913,40.6243652,
5910,-74.022092,40.623629,
5911,-74.022389,40.622896,
5912,-74.022687,40.622178,
5913,-73.9737943,40.6831565,
5914,-73.973952,40.682281,
5915,-73.9742357,40.6814988,
5916,-73.9745062,40.6807313,
5917,-73.9746955,40.6802609,
5918,-73.9749286,40.6799151,
5919,-73.975749,40.6787,
5920,-73.976616,40.677431,
5921,-73.977102,40.676707,
5922,-73.9779581,40.6754423,
5923,-73.9783923,40.674801,
5924,-73.979415,40.67346,
5925,-73.979917,40.672858,
5926,-73.980418,40.672256,
5927,-73.9814267,40.6710497,
5928,-73.981927,40.670448,
5929,-73.982932,40.669245,
5930,-73.983435,40.668642,
5931,-73.983943,40.66803,
5932,-73.984438,40.667437,
5933,-73.984943,40.666834,
5934,-73.985445,40.666233,
5935,-73.985948,40.66563,
5936,-73.98645,40.665028,
5937,-73.986951,40.664425,
5938,-73.987453,40.663823,
5939,-73.9883236,40.6627982,
5940,-73.9888825,40.6622601,
5941,-73.98947,40.661699,
5942,-73.990635,40.660579,
5943,-73.9918,40.659458,
5944,-73.992383,40.658899,
5945,-74.001704,40.6499331,
5946,-74.002287,40.649377,
5947,-74.002866,40.648821,
5948,-73.9525011,40.5831949,
5949,-73.9503951,40.5834013,
5950,-73.9484238,40.5835925,
5951,-73.947379,40.5836282,
5952,-73.944856,40.5837577,
5953,-73.9439655,40.5837335,
5954,-73.9435679,40.583721,
5955,-73.9407235,40.5838795,
5956,-73.9387927,40.5838197,
5957,-73.9370768,40.5840261,
5958,-73.936821,40.584035,
5959,-73.9358778,40.5840673,
5960,-73.9349405,40.5841007,
5961,-73.9320657,40.5842972,
5962,-73.986457,40.597479,
5963,-73.9882201,40.5957743,
5964,-73.99019,40.593882,
5965,-73.991822,40.592313,
5966,-73.9926451,40.5916475,
5967,-73.993465,40.591271,
5968,-73.994318,40.620649,
5969,-73.9283932,40.589069,
5970,-73.922919,40.692213,
5971,-73.921994,40.693144,
5972,-73.920011,40.695157,
5973,-73.918564,40.69663,
5974,-73.9162195,40.699032,
5975,-73.915562,40.699696,
5976,-73.914088,40.701198,
5977,-73.944082,40.664129,
5978,-73.959238,40.699668,
5979,-73.957457,40.700822,
5980,-73.955724,40.701946,
5981,-73.953812,40.703181,
5982,-73.9519,40.704418,
5983,-73.9502136,40.7054336,
5984,-73.9913397,40.6254329,
5985,-73.9888822,40.6239566,
5986,-73.9866725,40.6226148,
5987,-73.9822745,40.6199611,
5988,-73.980075,40.6186315,
5989,-73.9756169,40.6159335,
5990,-73.9753439,40.6156793,
5991,-74.0221748,40.6440548,
5992,-73.9239601,40.714004,
5993,-73.9222082,40.7128398,
5994,-74.03613,40.632664,
5995,-74.0334454,40.6320342,
5996,-74.0307563,40.6313961,
5997,-74.025361,40.630109,
5998,-74.018961,40.626296,
5999,-74.014662,40.623692,
6000,-74.012459,40.622362,
6001,-74.008054,40.6197,
6002,-74.005854,40.618371,
6003,-74.003652,40.617041,
6004,-74.001449,40.615711,
6005,-73.999,40.614228,
6006,-73.996598,40.612781,
6007,-73.994597,40.611571,
6008,-73.992394,40.610241,
6009,-73.990193,40.608911,
6010,-74.035743,40.615076,
6011,-74.0353541,40.6144345,
6012,-73.917354,40.661297,
6013,-73.916434,40.661432,
6014,-73.914526,40.661722,
6015,-73.913604,40.661854,
6016,-73.912686,40.661993,
6017,-73.911727,40.662135,
6018,-73.910776,40.662278,
6019,-73.909857,40.662412,
6020,-73.90892,40.662554,
6021,-73.906138,40.662967,
6022,-73.9051741,40.6631066,
6023,-73.904211,40.663245,
6024,-73.903284,40.663384,
6025,-73.902376,40.663517,
6026,-73.901451,40.663659,
6027,-73.900417,40.663806,
6028,-73.89868,40.664062,
6029,-73.897758,40.664201,
6030,-73.896839,40.664335,
6031,-73.895921,40.664471,
6032,-73.895016,40.6646,
6033,-73.894042,40.664752,
6034,-73.893051,40.664902,
6035,-73.892132,40.665034,
6036,-73.891214,40.665176,
6037,-73.887593,40.665717,
6038,-73.886688,40.665851,
6039,-73.885795,40.665994,
6040,-73.884908,40.666134,
6041,-73.8840165,40.6662601,
6042,-73.883199,40.666376,
6043,-73.882507,40.666469,
6044,-73.926024,40.69858,
6045,-73.924582,40.700056,
6046,-73.923133,40.70153,
6047,-73.9215796,40.7031154,
6048,-73.919957,40.704764,
6049,-73.918833,40.705867,
6050,-73.930348,40.696254,
6051,-73.9288431,40.6971885,
6052,-73.9278298,40.6978104,
6053,-73.926305,40.698738,
6054,-73.95205,40.692794,
6055,-73.948768,40.693172,
6056,-73.945932,40.693497,
6057,-73.9430891,40.6938242,
6058,-73.940267,40.6941478,
6059,-73.9319291,40.6951149,
6060,-73.9317736,40.6950273,
6061,-73.9305,40.696337,
6062,-73.992338,40.601036,
6063,-73.994107,40.599333,
6064,-73.995932,40.597579,
6065,-73.9974707,40.5961462,
6066,-73.913739,40.67921,
6067,-73.911082,40.679515,
6068,-73.908424,40.67982,
6069,-73.905659,40.680141,
6070,-73.969131,40.707029,
6071,-73.9672797,40.7070033,
6072,-73.9659362,40.707252,
6073,-73.96488,40.7074502,
6074,-73.9644203,40.7075372,
6075,-73.962743,40.707685,
6076,-73.962131,40.707623,
6077,-73.96186,40.707595,
6078,-73.961144,40.707524,
6079,-73.959938,40.707407,
6080,-73.958456,40.707252,
6081,-73.9570824,40.7071376,
6082,-73.9567168,40.7071059,
6083,-73.9556972,40.7070485,
6084,-73.992369,40.673813,
6085,-73.9876503,40.6715238,
6086,-73.980569,40.668103,
6087,-73.978212,40.666963,
6088,-74.0048362,40.685662,
6089,-74.0026795,40.6850602,
6090,-74.001327,40.684682,
6091,-74.0009638,40.6845806,
6092,-73.999401,40.684144,
6093,-73.9975321,40.6836235,
6094,-73.9955591,40.6830693,
6095,-73.99348,40.682274,
6096,-73.9912964,40.6814334,
6097,-73.986961,40.679744,
6098,-73.9825436,40.6780259,
6099,-74.0049891,40.6803195,
6100,-74.003766,40.678805,
6101,-74.0035515,40.6785722,
6102,-74.0026257,40.6774412,
6103,-74.0020621,40.6766915,
6104,-74.0013668,40.6758015,
6105,-74.000117,40.6739529,
6106,-74.0000288,40.6738064,
6107,-73.9995388,40.6730354,
6108,-73.9992088,40.6725106,
6109,-73.9990829,40.6723052,
6110,-74.0050288,40.6819089,
6111,-74.0045679,40.6811522,
6112,-74.004473,40.680993,
6113,-74.0020121,40.6779603,
6114,-74.001539,40.677268,
6115,-74.0010389,40.6763612,
6116,-74.0007464,40.6755809,
6117,-74.0002014,40.6747058,
6118,-73.999857,40.6741626,
6119,-73.9996338,40.6738134,
6120,-73.9991087,40.6729364,
6121,-73.9974578,40.6703777,
6122,-74.0066659,40.6826575,
6123,-73.9677188,40.6977143,
6124,-73.966881,40.693341,
6125,-73.966566,40.691756,
6126,-73.966135,40.689673,
6127,-73.965822,40.688209,
6128,-73.9655248,40.6867429,
6129,-73.965082,40.684546,
6130,-73.9644154,40.6811911,
6131,-73.964236,40.680236,
6132,-73.964073,40.679379,
6133,-73.96391,40.6785161,
6134,-73.963709,40.677527,
6135,-73.963331,40.675561,
6136,-73.963275,40.675274,
6137,-73.9629528,40.673584,
6138,-73.962788,40.672773,
6139,-73.962754,40.6726,
6140,-73.962194,40.669641,
6141,-73.961806,40.667681,
6142,-73.961616,40.666695,
6143,-73.961108,40.664063,
6144,-73.9609621,40.6632944,
6145,-73.960866,40.662506,
6146,-73.9606623,40.6609394,
6147,-73.950513,40.665378,
6148,-73.949564,40.664472,
6149,-73.949407,40.664005,
6150,-73.89367,40.674822,
6151,-73.893352,40.673582,
6152,-73.893028,40.672315,
6153,-73.8927121,40.6710396,
6154,-73.892395,40.669791,
6155,-73.892,40.668254,
6156,-73.89161,40.666716,
6157,-73.89083,40.663641,
6158,-73.89062,40.662924,
6159,-73.920842,40.678069,
6160,-73.920946,40.67698,
6161,-74.001928,40.606822,
6162,-74.004162,40.604655,
6163,-74.004446,40.604801,
6164,-74.005587,40.603571,
6165,-74.006781,40.602291,
6166,-74.008714,40.600357,
6167,-74.023634,40.618537,
6168,-74.024624,40.617389,
6169,-74.0257161,40.6160746,
6170,-74.027369,40.613235,
6171,-74.0275288,40.6129714,
6172,-73.870688,40.666602,
6173,-73.8697607,40.6667339,
6174,-73.8688366,40.6668654,
6175,-73.8660744,40.6672585,
6176,-73.8624283,40.6677928,
6177,-73.8614673,40.6679307,
6178,-73.8605485,40.6680632,
6179,-73.8587076,40.6683285,
6180,-73.9777034,40.5921902,
6181,-73.977662,40.5919063,
6182,-73.914905,40.623236,
6183,-73.91305,40.6215977,
6184,-73.9090229,40.6301317,
6185,-73.95815,40.647768,
6186,-73.955736,40.647869,
6187,-73.954948,40.647903,
6188,-73.954212,40.647936,
6189,-73.952767,40.647995,
6190,-73.952189,40.648021,
6191,-73.95119,40.648068,
6192,-73.949285,40.648141,
6193,-73.9707669,40.6460649,
6194,-73.968239,40.6463437,
6195,-73.966384,40.6465482,
6196,-73.9654562,40.6466506,
6197,-73.9645338,40.6467523,
6198,-73.963569,40.646904,
6199,-73.9626136,40.6470098,
6200,-73.9604893,40.6472258,
6201,-73.959434,40.647358,
6202,-73.958141,40.647504,
6203,-73.980915,40.644991,
6204,-73.9798789,40.6451091,
6205,-73.978702,40.645239,
6206,-73.977774,40.645342,
6207,-73.976848,40.645442,
6208,-73.975919,40.645544,
6209,-73.9748147,40.6456647,
6210,-73.9977887,40.5776115,
6211,-73.9974987,40.5752343,
6212,-73.9970329,40.5727886,
6213,-73.972684,40.594753,
6214,-73.972806,40.593848,
6215,-73.89164,40.644797,
6216,-73.945356,40.722965,
6217,-73.946593,40.725158,
6218,-73.947544,40.726822,
6219,-73.948495,40.728485,
6220,-73.949083,40.729518,
6221,-73.88813,40.6823179,
6222,-73.887222,40.682453,
6223,-73.886303,40.682589,
6224,-73.885383,40.682726,
6225,-73.883505,40.683001,
6226,-73.882584,40.683134,
6227,-73.881645,40.68327,
6228,-73.880725,40.683409,
6229,-73.879809,40.683648,
6230,-73.87963,40.683693,
6231,-73.878362,40.684009,
6232,-73.877096,40.684323,
6233,-73.875831,40.684639,
6234,-73.874566,40.684955,
6235,-73.873655,40.685181,
6236,-73.871601,40.685696,
6237,-73.870704,40.685918,
6238,-73.869905,40.6861166,
6239,-73.869084,40.686322,
6240,-73.867986,40.686594,
6241,-73.872506,40.687787,
6242,-73.918294,40.687357,
6243,-73.916899,40.68879,
6244,-73.91545,40.690264,
6245,-73.914002,40.691737,
6246,-73.912554,40.693212,
6247,-73.911107,40.694687,
6248,-73.9095565,40.6962655,
6249,-73.9949023,40.6844304,
6250,-73.992623,40.683544,
6251,-73.9904275,40.6826967,
6252,-73.987279,40.681467,
6253,-73.986104,40.681009,
6254,-73.981696,40.6792987,
6255,-73.9648069,40.5819681,
6256,-73.940508,40.606642,
6257,-73.939726,40.607133,
6258,-73.939012,40.6076,
6259,-73.938297,40.608062,
6260,-73.937537,40.608557,
6261,-73.936761,40.609055,
6262,-73.935331,40.609974,
6263,-73.934622,40.610442,
6264,-73.9331656,40.6113767,
6265,-73.932422,40.611858,
6266,-73.93171,40.612322,
6267,-73.930998,40.612784,
6268,-73.93028,40.613245,
6269,-73.929567,40.613706,
6270,-73.928853,40.614168,
6271,-73.9280892,40.6146681,
6272,-73.927761,40.614374,
6273,-73.927399,40.614419,
6274,-73.926401,40.614479,
6275,-73.925395,40.61454,
6276,-73.924467,40.6146,
6277,-73.922529,40.614719,
6278,-73.921594,40.614778,
6279,-73.919655,40.614898,
6280,-73.918934,40.614968,
6281,-73.921214,40.689019,
6282,-73.921032,40.688115,
6283,-73.9208875,40.6873846,
6284,-73.92074,40.68665,
6285,-73.9205954,40.6859189,
6286,-73.9204706,40.6851999,
6287,-73.9203047,40.6844545,
6288,-73.9201571,40.6837243,
6289,-73.9200144,40.6830028,
6290,-73.919866,40.682254,
6291,-73.91972,40.681519,
6292,-73.919286,40.679323,
6293,-73.9194008,40.6657832,
6294,-73.919097,40.66423,
6295,-73.918703,40.662694,
6296,-73.919121,40.677975,
6297,-73.919219,40.676886,
6298,-73.919312,40.675989,
6299,-73.919385,40.675213,
6300,-73.919455,40.674438,
6301,-73.919541,40.673542,
6302,-73.91971,40.671758,
6303,-73.919878,40.669978,
6304,-73.9199618,40.6691443,
6305,-73.9547907,40.7224438,
6306,-73.954183,40.722636,
6307,-73.9537792,40.7227736,
6308,-73.9533185,40.7229256,
6309,-73.9524918,40.7232026,
6310,-73.9516352,40.7234918,
6311,-73.950788,40.723772,
6312,-73.949924,40.724056,
6313,-73.949083,40.724336,
6314,-73.947425,40.724885,
6315,-73.9457675,40.7254246,
6316,-73.9454318,40.7255309,
6317,-73.943569,40.725708,
6318,-73.942636,40.725793,
6319,-73.941687,40.725882,
6320,-73.940738,40.725973,
6321,-73.939805,40.726062,
6322,-73.938876,40.726151,
6323,-73.93701,40.726327,
6324,-73.936052,40.726404,
6325,-73.936867,40.620253,
6326,-73.935018,40.6186,
6327,-73.931384,40.615338,
6328,-73.927747,40.612074,
6329,-73.925926,40.610442,
6330,-73.9241139,40.6088067,
6331,-73.922301,40.607179,
6332,-73.984583,40.704345,
6333,-73.9662681,40.6325389,
6334,-73.9360843,40.7000384,
6335,-73.9345242,40.700467,
6336,-73.933153,40.7008437,
6337,-73.932044,40.702002,
6338,-73.930594,40.703473,
6339,-73.9300554,40.7041988,
6340,-74.0102527,40.6118527,
6341,-74.0120237,40.6101557,
6342,-74.013766,40.608479,
6343,-74.015499,40.606842,
6344,-74.0173035,40.6051302,
6345,-73.889233,40.630946,
6346,-73.888464,40.631465,
6347,-73.959561,40.666262,
6348,-73.9586411,40.6660624,
6349,-73.956859,40.66572,
6350,-73.955911,40.665672,
6351,-73.954975,40.665621,
6352,-73.95369,40.665549,
6353,-73.952305,40.665474,
6354,-73.9509168,40.665392,
6355,-73.948151,40.665248,
6356,-73.945381,40.665099,
6357,-73.937074,40.664644,
6358,-73.934306,40.664495,
6359,-73.931539,40.664343,
6360,-73.9296171,40.664104,
6361,-73.96481,40.688326,
6362,-73.9646127,40.6876005,
6363,-73.9644668,40.6868649,
6364,-73.964033,40.684668,
6365,-73.963474,40.681869,
6366,-73.963292,40.6809539,
6367,-73.896209,40.634321,
6368,-73.895144,40.635006,
6369,-73.9687807,40.6392326,
6370,-73.967044,40.64004,
6371,-73.965301,40.640823,
6372,-73.9644316,40.6412239,
6373,-73.963557,40.64161,
6374,-73.962652,40.642016,
6375,-73.9617551,40.6424134,
6376,-73.9597171,40.6433257,
6377,-73.958753,40.643772,
6378,-73.956568,40.644089,
6379,-73.955637,40.644146,
6380,-73.954665,40.644197,
6381,-73.953959,40.644225,
6382,-73.953693,40.644228,
6383,-73.952513,40.644281,
6384,-73.951785,40.644305,
6385,-73.950795,40.644342,
6386,-73.948888,40.644427,
6387,-73.947912,40.644462,
6388,-73.945988,40.644534,
6389,-73.945016,40.644568,
6390,-73.943107,40.644637,
6391,-73.9411995,40.6447317,
6392,-73.979554,40.637819,
6393,-73.9784724,40.6379491,
6394,-73.977343,40.638067,
6395,-73.976415,40.638168,
6396,-73.974562,40.638373,
6397,-73.9734599,40.6384995,
6398,-73.973188,40.6385267,
6399,-73.9729095,40.6385526,
6400,-73.971813,40.638674,
6401,-73.97074,40.638795,
6402,-73.969814,40.638895,
6403,-73.968722,40.639018,
6404,-73.947722,40.585496,
6405,-73.946793,40.585594,
6406,-73.936234,40.705868,
6407,-73.936002,40.705177,
6408,-73.912266,40.608979,
6409,-73.990864,40.600134,
6410,-73.99262,40.598435,
6411,-73.994523,40.596607,
6412,-73.996172,40.5950951,
6413,-73.9632387,40.7212783,
6414,-73.960434,40.719521,
6415,-73.959009,40.718636,
6416,-73.957725,40.717835,
6417,-73.956439,40.717032,
6418,-73.955186,40.716252,
6419,-73.953865,40.715433,
6420,-73.9592632,40.7088858,
6421,-73.958862,40.709552,
6422,-73.957535,40.711609,
6423,-73.957136,40.712239,
6424,-73.95681,40.712756,
6425,-73.956402,40.713399,
6426,-73.955994,40.7141022,
6427,-73.952678,40.7165454,
6428,-73.953272,40.715987,
6429,-73.95446,40.71488,
6430,-73.9550508,40.714334,
6431,-73.9552521,40.7140702,
6432,-73.960221,40.685109,
6433,-73.9597831,40.6829068,
6434,-73.916981,40.6169778,
6435,-73.916486,40.616553,
6436,-73.91467,40.61492,
6437,-74.008766,40.610956,
6438,-74.010538,40.609258,
6439,-74.012281,40.607582,
6440,-74.01391,40.606016,
6441,-74.0160661,40.6039283,
6442,-73.900892,40.648641,
6443,-73.8977851,40.6536338,
6444,-73.9838452,40.5840015,
6445,-73.9827895,40.5838059,
6446,-73.973085,40.58343,
6447,-73.9717488,40.5836878,
6448,-73.9689953,40.5840658,
6449,-73.9678528,40.5845281,
6450,-73.966621,40.5845649,
6451,-73.962552,40.584783,
6452,-73.9616294,40.584883,
6453,-73.9548543,40.585632,
6454,-73.952879,40.585198,
6455,-73.9512418,40.5849341,
6456,-73.948667,40.5848906,
6457,-73.947636,40.584999,
6458,-73.946692,40.585073,
6459,-73.945552,40.585139,
6460,-73.944931,40.585172,
6461,-73.943866,40.585298,
6462,-73.941916,40.58552,
6463,-73.94106,40.585661,
6464,-73.939152,40.5859661,
6465,-73.938169,40.58615,
6466,-73.937247,40.586311,
6467,-73.936337,40.586481,
6468,-73.935412,40.586586,
6469,-73.934448,40.586652,
6470,-73.933444,40.586537,
6471,-73.9325152,40.5863706,
6472,-73.9313238,40.5860538,
6473,-73.9977913,40.5953959,
6474,-73.994588,40.592548,
6475,-73.994004,40.59192,
6476,-73.992986,40.590631,
6477,-73.992558,40.589922,
6478,-73.991866,40.588482,
6479,-73.991078,40.587165,
6480,-73.98909,40.585461,
6481,-74.014521,40.602813,
6482,-74.013563,40.602585,
6483,-74.012622,40.602358,
6484,-74.010129,40.601218,
6485,-74.009407,40.600777,
6486,-74.007947,40.599897,
6487,-74.007195,40.599453,
6488,-74.004992,40.59813,
6489,-73.943801,40.610719,
6490,-73.941547,40.608768,
6491,-73.9379482,40.6055375,
6492,-73.936094,40.603873,
6493,-73.934263,40.60223,
6494,-73.932448,40.600608,
6495,-73.930634,40.598973,
6496,-73.928791,40.597323,
6497,-73.984094,40.590567,
6498,-73.984327,40.590342,
6499,-73.985962,40.588771,
6500,-74.0002743,40.6581944,
6501,-74.0046506,40.6608968,
6502,-74.014596,40.651333,
6503,-74.0101521,40.6486568,
6504,-74.003581,40.644689,
6505,-74.00138,40.643357,
6506,-73.996974,40.640694,
6507,-73.994791,40.639372,
6508,-73.990373,40.636705,
6509,-73.988167,40.635374,
6510,-73.985964,40.634047,
6511,-73.983763,40.632717,
6512,-73.981307,40.631233,
6513,-73.979036,40.629859,
6514,-74.003289,40.680664,
6515,-74.00134,40.680121,
6516,-74.0018298,40.6700371,
6517,-74.0005895,40.6696941,
6518,-73.984292,40.693036,
6519,-73.9852301,40.6930502,
6520,-73.986226,40.693088,
6521,-73.8790339,40.6452955,
6522,-73.8784214,40.6447465,
6523,-73.9745425,40.5824945,
6524,-73.9668907,40.5833644,
6525,-73.962429,40.584149,
6526,-73.955657,40.584911,
6527,-73.9553546,40.584928,
6528,-73.9527721,40.5846546,
6529,-73.9513289,40.5843142,
6530,-73.9508895,40.5843282,
6531,-73.9485578,40.5843165,
6532,-73.947511,40.584398,
6533,-73.9451678,40.5845789,
6534,-73.944531,40.584638,
6535,-73.943755,40.584708,
6536,-73.941766,40.5849612,
6537,-73.940943,40.585062,
6538,-73.9390431,40.585419,
6539,-73.9380757,40.5856023,
6540,-73.9371637,40.5857673,
6541,-73.936234,40.585907,
6542,-73.935307,40.586031,
6543,-73.9323918,40.5857832,
6544,-73.9311921,40.585414,
6545,-73.976895,40.593277,
6546,-73.9758966,40.5933847,
6547,-73.975504,40.593427,
6548,-73.9154715,40.6340873,
6549,-73.919164,40.637404,
6550,-73.9171465,40.6355895,
6551,-73.981297,40.652637,
6552,-73.97949,40.653342,
6553,-73.977596,40.654079,
6554,-73.974302,40.655367,
6555,-73.9804644,40.6997091,
6556,-73.9805619,40.6982532,
6557,-73.9805168,40.6974407,
6558,-73.9658177,40.5788152,
6559,-73.965095,40.576827,
6560,-73.964863,40.575543,
6561,-73.9688981,40.5752556,
6562,-73.96992,40.575583,
6563,-73.9730203,40.5760502,
6564,-73.95337,40.699405,
6565,-73.9524877,40.6949976,
6566,-73.952341,40.694263,
6567,-73.951902,40.692063,
6568,-73.951757,40.69133,
6569,-73.951612,40.690597,
6570,-73.951464,40.689864,
6571,-73.951319,40.689133,
6572,-73.9511747,40.6883983,
6573,-73.951028,40.687667,
6574,-73.9508828,40.6869322,
6575,-73.950737,40.6862,
6576,-73.9505903,40.6854686,
6577,-73.950446,40.684735,
6578,-73.9502991,40.6840016,
6579,-73.950155,40.683269,
6580,-73.9500089,40.6825366,
6581,-73.9498626,40.6818041,
6582,-73.9497149,40.6810693,
6583,-73.949585,40.679636,
6584,-73.9496783,40.6785493,
6585,-73.94977,40.677652,
6586,-73.949845,40.676875,
6587,-73.9499169,40.6760885,
6588,-73.950001,40.675204,
6589,-73.950166,40.673422,
6590,-73.950334,40.671638,
6591,-73.950418,40.670748,
6592,-73.950584,40.668965,
6593,-73.950668,40.668072,
6594,-73.950835,40.666289,
6595,-73.951004,40.664683,
6596,-73.950974,40.663905,
6597,-73.950893,40.663126,
6598,-73.950724,40.661569,
6599,-73.950644,40.660827,
6600,-73.950493,40.659405,
6601,-73.950416,40.658693,
6602,-73.950326,40.657838,
6603,-73.950247,40.657095,
6604,-73.95016,40.65626,
6605,-73.950066,40.655423,
6606,-73.949769,40.652642,
6607,-73.949669,40.651698,
6608,-73.949571,40.650807,
6609,-73.949465,40.64978,
6610,-73.9493677,40.6489231,
6611,-73.949152,40.646886,
6612,-73.9489641,40.645132,
6613,-73.948515,40.640946,
6614,-73.948414,40.639987,
6615,-73.948265,40.638607,
6616,-73.948015,40.636267,
6617,-73.947774,40.633999,
6618,-73.9476588,40.6328457,
6619,-73.947543,40.631581,
6620,-73.947327,40.629166,
6621,-73.946875,40.626774,
6622,-73.9464379,40.6243982,
6623,-73.945968,40.621995,
6624,-73.945516,40.619606,
